id,ra,dec,class,z,z_err
5757809600150165914600060103,116.14022,29.194569,3,-3.3799894e-05,1.0473299e-05
4090110900150175914700060103,116.06644,37.853708,1,0.32593703,0.0002881108
5757292300150165914600060103,115.38722,28.748175,2,0.6055121,9.720299e-05
5758513900150165914600060103,113.34987,30.016551,9,-0.000115747236,9.025422e-06
4090173500150175914700060103,115.41687,37.796153,1,0.070033096,4.600487e-05
5757405700150165914600060103,115.72632,28.608256,4,1.5850968,0.0013066896
5758507600150165914600060103,113.61128,30.046124,51,0.00023829681,6.0167336e-06
4090183700150175914700060103,115.47867,37.921651,1,0.2995192,8.7305474e-05
5757407600150165914600060103,115.81408,28.699442,2,1.6182399,0.00032830035
5758517100150165914600060103,113.60686,30.115528,52,0.00012657122,3.5400153e-05
4090190300150175914700060103,114.85107,37.743066,1,0.09433707,0.00016542096
5757408100150165914600060103,115.80778,28.745088,2,3.0064297,0.012136865
5758661200150165914600060103,113.47549,30.758089,48,0.00018710045,9.423914e-05
4091254300150175914700060103,114.24957,38.204436,1,0.9678645,0.00011419978
5757404400150165914600060103,115.91429,28.701507,2,1.1683398,0.0003666035
5758351700150165914600060103,113.84038,29.935372,32,1.6846783e-05,6.8782124e-06
4091300800150175914700060103,114.92249,38.716541,1,0.04123026,0.10262819
5757624200150165914600060103,115.13858,28.977434,2,2.0374386,0.00032182687
5758348200150165914600060103,114.04238,29.852112,48,-9.614743e-05,8.056724e-05
4091307200150175914700060103,114.16031,38.476411,1,0.3082498,6.745621e-05
5757620800150165914600060103,115.20639,28.96132,2,1.1951268,0.00039675014
5758413200150165914600060103,114.25448,29.774664,29,0.00059597206,9.667196e-06
4091309200150175914700060103,114.46655,38.612038,1,0.041728035,1.355729
5757601900150165914600060103,115.42847,28.82925,4,2.483271,0.0023449967
5758418900150165914600060103,114.24406,29.964127,47,-9.202014e-05,6.1906416e-05
4091309900150175914700060103,114.50226,38.689654,1,0.714651,0.00012044512
5757418400150165914600060103,115.6902,28.792174,2,1.9914997,0.0021363331
5758588600150165914600060103,113.93328,30.25455,47,-2.0940937e-05,1.2700001e-05
4091321300150175914700060103,114.60388,38.985968,1,0.51854455,0.00019355856
5757610600150165914600060103,115.61595,29.000123,2,1.1358223,0.00020761736
5758434400150165914600060103,114.26213,30.014825,23,0.00023459553,6.5011204e-06
4098490500150175914700060103,117.34085,37.782878,1,0.5270354,0.20078327
5757444800150165914600060103,115.83193,29.003695,2,0.939427,0.0003121275
5758590100150165914600060103,114.10893,30.236586,49,-9.2641785e-05,4.0344938e-05
4098764700150175914700060103,116.8602,37.90983,1,0.29859805,0.00025263653
5757445400150165914600060103,115.80988,29.050117,2,1.2531974,0.00092504226
5758590000150165914600060103,114.08805,30.252698,3,-5.392593e-06,6.910113e-06
4098889500150175914700060103,116.20926,39.212781,1,0.76457727,0.00022540234
5757631700150165914600060103,115.29497,29.19373,4,1.2378825,0.0011619144
5758439500150165914600060103,114.1985,30.230231,3,2.5609559e-05,5.2835107e-06
4098895400150175914700060103,115.90164,39.291058,1,0.5354378,0.00017577919
5757673900150165914600060103,115.23712,29.357655,2,1.0833802,0.00041663248
5758440600150165914600060103,114.2108,30.26451,53,-0.0039731073,7.902691e-05
4098907400150175914700060103,116.6391,39.199241,1,0.004646789,7.342562e-05
5757694700150165914600060103,115.26012,29.367326,2,0.91495174,0.00021667617
5758371900150165914600060103,114.41075,29.661243,3,-1.1693054e-05,6.1596315e-06
4098924200150175914700060103,116.30676,39.361884,1,0.678742,0.00030261514
5757446200150165914600060103,115.82464,29.106236,2,0.70692843,0.00010317966
5758370700150165914600060103,114.54428,29.705295,3,0.00021101277,7.4607437e-06
4099967100150175914700060103,115.53085,38.95748,1,0.5338983,0.0009985238
5757641300150165914600060103,115.80874,29.205186,2,0.74422395,0.00016491365
5758377000150165914600060103,114.60179,29.69877,42,4.6095447e-05,2.4929848e-05
7105905900150275915900060103,320.84684,-1.802439,2,1.6796235,0.0018475555
7105964200150275915900060103,320.44873,-1.5100277,34,0.00023780538,4.6123845e-05
7106237600150275915900060103,320.89969,-0.8922743,15,0.12434691,3.6384372e-05
7105955300150275915900060103,320.57138,-1.5662797,4,1.6686823,0.0012996237
7105970800150275915900060103,320.5862,-1.4350147,54,-0.00018438528,4.9646267e-05
7106316900150275915900060103,320.29403,-0.4755692,1,0.0,0.0
7105964800150275915900060103,320.50866,-1.5237439,2,1.6189499,0.0005595362
7105971300150275915900060103,320.63368,-1.4083148,11,5.8464728e-05,3.336309e-05
7106303700150275915900060103,320.39889,-0.6091212,1,0.11113135,0.00018981597
7105973100150275915900060103,320.5382,-1.4158764,2,2.181346,0.0003708794
7106149800150275915900060103,320.32472,-1.2187511,48,-8.528999e-05,0.00023150488
7105996400150275915900060103,321.55941,-1.4157167,1,0.07015877,8.207553e-05
7105952300150275915900060103,320.69086,-1.6432781,4,1.5724236,0.00390432
7106163300150275915900060103,320.31738,-1.0433704,11,-0.00036153756,1.7034772e-05
7106062500150275915900060103,321.08243,-1.1518252,1,0.05540866,0.000117798234
7105914400150275915900060103,320.90023,-1.6631679,30,0.49568352,0.0001623646
7106295600150275915900060103,320.30905,-0.766675,11,-1.9901227e-05,2.8781944e-05
7107032100150275915900060103,322.80645,-0.570374,1,0.1135056,0.0005816523
7106293300150275915900060103,320.22525,-0.810099,4,1.8869259,0.0011506908
7106162700150275915900060103,320.39602,-1.0603751,13,9.8562836e-05,3.984803e-05
7107667300150275915900060103,322.90862,-0.4271573,1,0.45570055,0.0002014247
7106292900150275915900060103,320.29405,-0.8042212,2,2.1755764,0.00074834964
7106068800150275915900060103,320.85603,-1.1517812,3,-0.00068940903,2.1383024e-05
7107917400150275915900060103,321.53984,0.37239999,1,0.0,0.0
7106152100150275915900060103,320.40609,-1.1020795,4,2.3905609,0.004259904
7106232100150275915900060103,320.48476,-1.0260986,33,-5.7835947e-05,1.691257e-05
7107764400150275915900060103,322.39157,0.026666701,1,0.052267022,1.746337e-05
7106151400150275915900060103,320.48403,-1.1036204,4,0.70781213,0.0003368826
7106245200150275915900060103,320.52123,-0.8973841,48,0.00038497508,0.0003716065
3158416600150275915900060103,322.41647,0.089100012,15,0.23399171,1.8761722e-05
7106146900150275915900060103,320.53427,-1.2000044,4,1.6575288,0.002580922
7106234300150275915900060103,320.62891,-0.9346924,3,-5.1595143e-05,2.2294727e-05
7107795200150275915900060103,322.52591,0.21573329,1,0.45379734,0.00018532122
7106229700150275915900060103,320.61683,-1.0868174,4,1.258774,0.0010795656
7106247500150275915900060103,320.47568,-0.8157554,29,-0.00046005822,2.828184e-05
12251659300150275915900060103,320.46688,-1.3950208,1,0.96811086,0.35699165
7105972700150275915900060103,320.64229,-1.3304912,2,3.3620822,0.0032053303
7106248800150275915900060103,320.61873,-0.8444408,47,0.00042200103,0.0001864307
7106316000150275915900060103,320.30057,-0.550073,1,0.46141544,0.00010424604
7106069700150275915900060103,320.69241,-1.2207633,2,1.7036672,0.0016904562
7106235400150275915900060103,320.86243,-0.9708538,48,8.561521e-05,0.0001629051
12437281100150275915900060103,322.43674,-1.7421456,1,0.15155631,6.486412e-05
7106069200150275915900060103,320.72958,-1.2384764,4,1.4108387,0.002129883
7106242000150275915900060103,320.77063,-0.8027382,11,-0.00072025106,2.7856498e-05
12066043100150275915900060103,321.03888,-0.9310708,1,0.09472497,0.0001504832
7106069500150275915900060103,320.74296,-1.2204936,4,3.7223465,0.0013592835
7109210400150275915900060103,320.24068,-0.3030117,47,-0.00018565569,6.009659e-05
3048234900150275915900060103,321.45454,-0.8130764,1,0.51776713,0.00020644355
7105962400150275915900060103,320.80359,-1.3804264,4,1.1394659,0.0011608062
7109230900150275915900060103,320.28285,-0.2640883,51,0.00012376865,1.1654549e-05
7106652700150275915900060103,322.53765,-1.2716209,1,0.022205027,0.00013381224
7106053000150275915900060103,320.8969,-1.2871857,4,1.2930323,0.00084447203
7106323700150275915900060103,320.55553,-0.5164139,3,-0.00055502495,1.520659e-05
3048483900150275915900060103,322.43651,-0.020100107,1,0.5895865,0.00021316351
7106067000150275915900060103,320.88708,-1.2488248,4,2.489492,0.004295188
7106326000150275915900060103,320.71373,-0.4357746,55,6.539967e-05,9.489166e-06
7107767600150275915900060103,322.35954,0.090533685,1,0.13840406,2.6157257e-05
7106070100150275915900060103,320.66246,-1.209693,2,1.8440444,0.0018801279
7106325000150275915900060103,320.77019,-0.4569024,49,-4.597945e-05,4.24191e-05
7107747800150275915900060103,322.52906,0.01088492,1,0.13213931,2.9037461e-05
7106239300150275915900060103,320.7001,-0.9531428,2,1.4908196,0.0007997232
7106351800150275915900060103,320.48134,-0.174201,11,-0.00028655658,2.9588397e-05
11881795100150275915900060103,322.49598,0.07266258,1,0.35902113,0.00020760683
7106249000150275915900060103,320.69064,-0.836192,4,1.9701345,0.0003974319
7106341500150275915900060103,320.56864,-0.3070774,47,5.7745627e-05,0.00032108868
12438726000150275915900060103,322.44241,0.25348879,1,0.15441073,0.00012884014
7106238900150275915900060103,320.87738,-0.8472202,4,1.1625077,0.00087169145
7106336600150275915900060103,320.67022,-0.297453,3,-0.0005626178,1.297263e-05
12437245400150275915900060103,322.30954,-0.069329715,1,0.04700651,1.49048465e-05
7106322700150275915900060103,320.67872,-0.5411444,2,1.8914659,0.0004984307
7106350400150275915900060103,320.70116,-0.15534288,48,-3.5496305e-05,0.0001939673
5433812400150275915900060103,322.29492,-1.9155783,1,0.017304834,9.133482e-05
7106264700150275915900060103,320.88362,-0.6761794,4,1.1765054,0.0012947206
7107890600150275915900060103,320.76894,-0.10379309,48,0.0001895041,0.00014467743
5433831200150275915900060103,321.41739,-1.8304378,1,0.0,0.0
7106325700150275915900060103,320.67912,-0.4481615,2,1.982254,0.0014708942
7105888900150275915900060103,321.0007,-1.9921461,47,8.074572e-05,0.0002473107
5433845000150275915900060103,321.82526,-1.4607623,1,0.029308682,4.8379073
7106330100150275915900060103,320.66901,-0.3787651,4,2.1104543,0.0013421334
7105909600150275915900060103,320.99078,-1.7619928,3,-0.00051653356,2.546018e-05
5434075000150275915900060103,321.06171,-1.6076914,1,0.364498,0.0001931542
7106333700150275915900060103,320.7624,-0.3927264,2,2.3314373,0.001627268
7105900600150275915900060103,321.08311,-1.7592439,3,0.00010638569,1.4018984e-05
5434103700150275915900060103,321.43112,-1.5971961,1,0.9377598,0.00025214083
7106333500150275915900060103,320.83195,-0.3794079,2,1.8493346,0.0006558291
7105897700150275915900060103,321.20231,-1.7506311,3,-0.00041131704,2.6961072e-05
5434114600150275915900060103,321.28281,-1.2427183,1,0.0,0.0
7106346300150275915900060103,320.41126,-0.2308826,2,1.0205768,0.00082488905
7105257800150275915900060103,321.39628,-1.8947019,48,-8.20639e-05,8.3423896e-05
5434130500150275915900060103,320.98206,-1.2228971,1,0.5536416,0.09001785
7106346400150275915900060103,320.43184,-0.231463,4,0.9728633,0.00038925683
7105914100150275915900060103,320.9227,-1.6780658,3,-0.0003389086,2.8549633e-05
5434244800150275915900060103,320.68954,-0.3776849,1,0.7530236,0.00020077234
7106342700150275915900060103,320.53368,-0.2880216,4,2.693998,0.00051504734
7105911500150275915900060103,321.00434,-1.6866672,3,-0.00059590914,2.2999851e-05
5434245700150275915900060103,320.73074,-0.3683592,1,0.1796345,1.2451937e-05
7106343400150275915900060103,320.53067,-0.2459993,2,4.0951715,0.0041310545
7105910200150275915900060103,321.02907,-1.6944664,3,-0.00053843943,1.80657e-05
5434388900150275915900060103,322.29355,-1.1307885,1,0.080610976,0.00016101358
7109232600150275915900060103,320.37558,-0.090854296,2,0.58603513,8.19128e-05
7105914000150275915900060103,321.06732,-1.5757854,48,0.0005170475,0.00025052245
5434736400150275915900060103,322.3732,-0.17485309,1,0.022085441,6.222852e-05
7106351400150275915900060103,320.51861,-0.17014279,2,3.4649515,0.0027162472
7106004500150275915900060103,321.04542,-1.4732946,11,-0.00061239174,2.955081e-05
5434759800150275915900060103,322.59018,0.43830209,1,0.91181624,0.0001685942
7106334300150275915900060103,320.89753,-0.3328063,2,0.50341755,8.616976e-05
7105897900150275915900060103,321.25321,-1.7284606,33,-1.7270384e-05,1.7949738e-05
5434784100150275915900060103,321.63986,0.083929416,1,0.095700644,0.00016436321
7106335300150275915900060103,320.88129,-0.2950939,4,1.1571627,0.0005373041
7105987400150275915900060103,321.29808,-1.5644472,55,-0.00017568281,1.32596515e-05
5434799000150275915900060103,320.95184,0.17601879,1,0.13394041,3.4011755e-05
7105891100150275915900060103,321.00835,-1.9260674,2,1.9081045,0.0006759974
7105243500150275915900060103,321.59057,-2.0280124,3,-0.0011646897,2.2357755e-05
5434801800150275915900060103,321.18668,0.12123142,1,0.27965182,0.00013721344
7105254300150275915900060103,321.15472,-1.9903773,4,2.6515162,0.00045503498
7105334100150275915900060103,321.56353,-1.8185118,3,-0.00067586545,1.72649e-05
5434815100150275915900060103,322.07382,0.21215528,1,0.80574644,0.0025189903
7105893600150275915900060103,321.02498,-1.8670247,4,1.0689778,0.0005493762
7105335500150275915900060103,321.60713,-1.7551352,48,4.8507143e-05,8.050894e-05
5434846500150275915900060103,321.38306,0.63531171,1,0.2129785,0.56547046
7105900000150275915900060103,321.02998,-1.7663289,2,0.9329244,0.00045962984
7105334600150275915900060103,321.64989,-1.7835659,20,1.6962493e-05,1.4003305e-05
5434847800150275915900060103,321.72775,0.70409178,1,0.08855087,4.0699575e-05
7105895300150275915900060103,321.07501,-1.8663992,2,1.2333409,0.0006427932
7106017000150275915900060103,321.60132,-1.4141213,28,-7.767109e-05,0.00019954021
7081606800150335915900060103,354.36989,-1.7252183,1,0.0,0.0
7105899100150275915900060103,321.14572,-1.7951544,4,1.9174271,-1.0
7105365600150275915900060103,321.76942,-1.466021,11,-0.00076677493,2.3602313e-05
7083278200150335915900060103,353.54169,-0.1990362,1,0.16701631,4.4344826e-05
7105257600150275915900060103,321.39509,-1.9194638,2,1.626697,0.00046866026
7105362400150275915900060103,321.93493,-1.5499241,48,-0.0003125414,0.0003027221
7081587700150335915900060103,354.65628,-1.6990725,1,0.75045335,0.15956038
7105976500150275915900060103,321.33211,-1.7785021,4,1.1249024,0.0006584681
7105351800150275915900060103,322.00003,-1.5441436,20,-0.00022511216,9.212882e-06
7081665200150335915900060103,355.38691,-1.0181073,1,0.98908156,2.0603153e-05
7105912300150275915900060103,321.05814,-1.6665999,2,1.0783784,0.0005887175
7105302300150275915900060103,322.41454,-1.7927918,11,0.00012942929,3.5693174e-05
7082568700150335915900060103,354.8806,-0.032400601,1,0.0,0.0
7105958700150275915900060103,320.95442,-1.4977063,4,1.462271,0.00028286187
7105294700150275915900060103,322.45528,-1.9069194,32,5.309412e-05,1.0131367e-05
7082420200150335915900060103,355.80343,-0.6723809,1,0.19970894,0.00025996022
7106003600150275915900060103,321.1073,-1.4888329,2,1.4618021,0.00064921915
7105354800150275915900060103,322.25383,-1.5202508,3,-0.0003546942,2.449946e-05
7082460600150335915900060103,355.55584,-0.2062001,1,0.0,0.0
7105983200150275915900060103,321.26638,-1.6680084,4,1.2118522,0.0014877277
7105311500150275915900060103,322.35901,-1.720744,48,6.696585e-05,0.00038218877
7083306300150335915900060103,353.23351,0.034196187,15,0.12877299,2.210881e-05
7105336500150275915900060103,321.4326,-1.7396826,2,2.4720957,0.0029811666
7106609700150275915900060103,322.40814,-1.507462,48,-0.0003208706,0.00016839226
7083414200150335915900060103,353.33626,0.50793099,1,0.0,0.0
7105981700150275915900060103,321.36409,-1.6280194,2,1.5661771,0.0009418979
7106606300150275915900060103,322.5054,-1.5399194,3,-0.00067524,1.995517e-05
7084027500150335915900060103,354.43893,0.40311252,1,0.0,0.0
7105321600150275915900060103,321.61654,-1.9470364,2,1.5042734,0.00055640924
7105301100150275915900060103,322.63857,-1.7796631,48,-9.356145e-05,0.00022700123
7084055500150335915900060103,353.79405,0.53153551,15,0.21662433,2.3987886e-05
7105332300150275915900060103,321.54133,-1.83554,4,1.3225964,0.0022666117
7105303000150275915900060103,322.6355,-1.7095393,48,5.4497905e-05,8.490846e-05
7084054500150335915900060103,354.21122,0.67846061,7,0.16142318,3.0469542e-05
7105333200150275915900060103,321.52114,-1.8074923,2,0.9044751,0.00023971409
7106602400150275915900060103,322.77973,-1.5247487,3,-0.0004149998,1.9798928e-05
7082637900150335915900060103,355.40042,0.46568822,1,0.0,0.0
7105290800150275915900060103,321.96214,-1.9135638,2,2.101197,0.002422403
7106601000150275915900060103,322.93511,-1.4723275,3,-0.00086148264,1.898179e-05
7082612000150335915900060103,355.60383,0.19033869,1,0.51303774,3.125118e-05
7105342700150275915900060103,321.57229,-1.6240306,4,1.1516092,0.00013699828
7106057800150275915900060103,321.10271,-1.2483473,56,0.00013943278,5.2374362e-05
12453706300150335915900060103,353.60456,-1.5027872,1,0.64786166,0.00022604788
7105339100150275915900060103,321.71743,-1.6952613,4,1.8956814,0.0016911459
7106056000150275915900060103,321.22034,-1.2637529,48,0.00012050298,0.00019488415
3055971800150335915900060103,353.28062,-0.1546167,1,0.13750288,7.77646e-05
7106016800150275915900060103,321.62648,-1.4220253,2,1.9278635,0.0005476209
7106083800150275915900060103,321.3035,-1.0673369,48,-0.0002687496,0.00012340155
12268088700150335915900060103,353.30397,-0.037276599,1,0.27690774,0.00022997677
7105360000150275915900060103,321.86895,-1.6034515,2,0.92448986,0.00069301354
7106036300150275915900060103,321.35463,-1.207227,3,-0.00034132155,1.8109868e-05
7083300500150335915900060103,353.35887,-0.1042872,15,0.25217924,2.43209e-05
7105288000150275915900060103,322.18616,-1.9462162,4,1.7166381,0.0019232325
7106081900150275915900060103,321.38302,-1.1294059,46,-9.06643e-05,5.933527e-05
3055939800150335915900060103,353.90864,-0.646776,1,0.15430406,5.463071e-05
7105289200150275915900060103,322.11033,-1.920526,4,2.4062324,0.00056282344
7106237300150275915900060103,320.946,-0.9045042,11,-0.00035474516,1.8833449e-05
3055895400150335915900060103,353.91019,-0.1122714,1,0.705511,0.00020901106
7105308100150275915900060103,322.16734,-1.7827737,4,1.6392479,0.0027053524
7106259800150275915900060103,321.11821,-0.7595942,3,-0.00021022586,1.0661992e-05
3055887700150335915900060103,354.02687,-0.059879002,1,0.30556324,0.00011571077
7105295700150275915900060103,322.30968,-1.9431514,4,1.0814683,0.0012916245
7106106500150275915900060103,321.17045,-0.7598092,47,-9.277296e-05,0.000157246
3055765300150335915900060103,354.66035,-0.4891837,1,0.29374936,8.330738e-05
7105296900150275915900060103,322.43737,-1.8815582,2,2.0046666,0.0007878528
7106086100150275915900060103,321.28843,-1.0240614,14,-0.00011414747,9.196532e-06
11896854700150335915900060103,354.89794,-0.619644,1,0.77554613,0.00031326298
7105310400150275915900060103,322.2249,-1.6811558,2,1.2303083,0.00061072735
7106019200150275915900060103,321.72726,-1.3484135,49,0.00020881923,0.00015054164
12455297700150335915900060103,353.31157,0.019311913,22,0.18718436,2.56183e-05
7105357800150275915900060103,322.25251,-1.4250693,4,1.8870039,0.0014606657
7106019700150275915900060103,321.74733,-1.3438587,3,-0.00016945809,1.2570209e-05
12455305300150335915900060103,353.16181,0.24318338,22,0.34815764,2.710956e-05
7105312500150275915900060103,322.51759,-1.620109,2,1.4543391,0.00095149444
7106018200150275915900060103,321.82384,-1.3350362,49,-0.00011774886,1.7203494e-05
12455305600150335915900060103,353.20571,0.2993303,1,0.18131576,3.945556e-05
7106606000150275915900060103,322.48001,-1.5647463,2,1.29236,0.00044524384
7105374500150275915900060103,321.90107,-1.3187627,45,-4.3620497e-05,6.09373e-05
11898393900150335915900060103,353.25545,0.23442909,1,0.4690441,6.672163e-05
7106606400150275915900060103,322.57776,-1.5505881,2,0.6333725,0.00015076417
7106029900150275915900060103,321.80758,-1.1630975,3,-0.0006811774,1.4395666e-05
3204386500150335915900060103,353.4802,0.078620308,1,0.9471646,9.806964e-05
7106598800150275915900060103,322.75317,-1.5214763,4,1.3504237,0.00103012
7107600900150275915900060103,321.55658,-0.7324577,48,-0.00026013947,0.00017218388
12455290200150335915900060103,353.37096,0.18583261,1,0.4391541,0.00015201198
7106594700150275915900060103,322.81471,-1.5839571,4,1.8128308,0.0026303837
7107595500150275915900060103,321.70251,-0.8430505,6,-0.00016496396,1.05283325e-05
3204489100150335915900060103,354.42934,0.22109639,15,0.4739455,0.00013485203
7106602700150275915900060103,322.74226,-1.4873688,2,1.6185833,0.0003930853
7106045700150275915900060103,321.75209,-0.9796133,3,-0.0005104426,1.9251635e-05
12083985200150335915900060103,354.39812,0.2655459,1,0.82444286,0.00010124576
7106048400150275915900060103,320.94785,-1.3774837,2,2.150683,0.0012728226
7107536300150275915900060103,321.8932,-1.0248899,3,-0.00045752976,2.1844007e-05
12083985400150335915900060103,354.41067,0.3581964,1,0.66284823,2.4666382e-05
7106054800150275915900060103,321.15193,-1.3388811,4,1.2240803,0.0021201181
7107598000150275915900060103,321.80888,-0.7559286,57,-0.0012791872,3.4150176e-05
7084027300150335915900060103,354.46972,0.40597252,1,0.08946715,2.369036e-05
7106058500150275915900060103,321.1349,-1.2145977,4,1.8375732,0.0013802903
7106287400150275915900060103,321.0738,-0.4030944,3,-0.00033140695,1.64612e-05
3204515400150335915900060103,354.62609,0.41716672,5,0.4638042,4.3248107e-05
11754380200150275915900060103,320.95498,-0.8807467,4,0.78126705,0.0002403817
7106107600150275915900060103,321.28165,-0.6731559,20,0.00012506306,1.0817085e-05
12269754700150335915900060103,354.10882,0.65937969,1,0.0,0.0
7106099900150275915900060103,320.98986,-0.8972434,2,3.6214206,0.0021897736
7107817600150275915900060103,321.26018,-0.5204679,3,-0.0007891293,1.6852238e-05
3204532300150335915900060103,354.63835,0.61146148,1,0.64105326,0.00032852107
7106102000150275915900060103,321.1243,-0.7908475,4,1.6235247,0.0021021538
7107818500150275915900060103,321.42558,-0.4728348,3,-0.00034176972,1.6699485e-05
12083942000150335915900060103,353.10717,0.075715979,1,0.2861154,0.00011659163
7106086400150275915900060103,321.25917,-1.0087424,4,0.588559,0.00021681837
7107819000150275915900060103,321.43989,-0.4548602,42,-7.590379e-05,4.2388674e-05
11898430100150335915900060103,354.4861,0.29790562,1,0.39237046,0.374937
7106022300150275915900060103,321.63649,-1.3256684,2,1.536073,0.00078720925
7107878800150275915900060103,320.91952,-0.20142992,49,-2.8703165e-05,1.3360327e-05
11898465700150335915900060103,354.53823,0.2627206,1,0.38683653,0.00043606918
7106041900150275915900060103,321.62687,-1.1162161,4,0.65930927,0.00044887836
7107845700150275915900060103,321.30913,-0.1634819,3,-7.304057e-05,1.24567405e-05
5417838100150335915900060103,354.60983,-1.4199504,1,0.14346765,4.978841e-05
7105372800150275915900060103,321.97941,-1.3835621,2,0.7080744,0.000140889
7107611700150275915900060103,321.4704,-0.6868161,48,-3.8238784e-05,0.0001565679
5417867200150335915900060103,355.31021,-1.1284566,1,0.620261,0.00020735958
7106030900150275915900060103,321.89262,-1.1287724,4,0.5380405,5.6173038e-05
7107619100150275915900060103,321.67952,-0.4956385,18,-0.0003398877,2.0584517e-05
5417870200150335915900060103,355.38162,-0.9675651,1,0.9970956,0.00019126773
7106094500150275915900060103,321.47092,-0.8030465,2,1.8499755,0.00056361273
7107621100150275915900060103,321.76235,-0.4093598,11,-0.00022076945,1.7446126e-05
5417903100150335915900060103,353.46725,-1.5225646,1,0.020856204,8.125275e-05
7106093600150275915900060103,321.55847,-0.8368636,4,1.5511926,0.001739276
7107630100150275915900060103,321.88422,-0.4443578,48,0.00043515998,0.00021626019
5417917500150335915900060103,353.84903,-1.1820891,1,0.25937676,7.454827e-05
7107559800150275915900060103,322.00041,-0.7700709,2,2.6669033,0.0035545896
7107628800150275915900060103,321.99116,-0.4485529,11,-0.00010991627,1.6775552e-05
5417924900150335915900060103,353.46725,-1.2870252,1,0.054748233,7.203629e-05
7106265500150275915900060103,320.9888,-0.6826174,4,3.0679927,0.0018217447
7107630200150275915900060103,321.92886,-0.4249397,11,-0.0009874516,1.7070075e-05
5418546400150335915900060103,355.01358,0.12589408,1,0.083699614,0.000110380875
3182716600150275915900060103,321.00787,-0.366218,30,0.06173151,0.00011974889
7107643200150275915900060103,321.8199,-0.27883,6,-0.00014101049,1.5884429e-05
5419072100150335915900060103,353.85864,-0.1783502,1,0.51038045,0.00010160328
7107830300150275915900060103,321.41151,-0.3530816,2,1.1586738,0.0009226624
7107646900150275915900060103,321.81517,-0.18491748,24,-9.174591e-05,1.1583159e-05
5419101700150335915900060103,353.41782,0.093254881,1,0.30526012,0.00014472903
7107880500150275915900060103,321.01378,-0.12000359,2,1.2639647,0.00082197966
7107646600150275915900060103,321.84442,-0.2142615,3,-0.0003635355,1.4957039e-05
5419102600150335915900060103,353.20221,0.1177343,1,0.36812732,0.00030911918
7107836300150275915900060103,321.18611,-0.3380156,30,0.17336121,9.174922e-05
7107644900150275915900060103,321.8859,-0.2655451,3,-5.696903e-05,1.8973182e-05
5419116000150335915900060103,353.57712,0.46861079,1,0.36044276,6.212503e-05
7107846400150275915900060103,321.34163,-0.1268948,2,0.92670983,0.000115852985
7105375900150275915900060103,322.02371,-1.2039675,33,-4.1427145e-05,1.1002778e-05
5419629000150335915900060103,354.65515,0.25062319,1,0.04321207,0.00022644603
7107612700150275915900060103,321.55103,-0.6366464,2,1.044437,0.00031670716
7106028300150275915900060103,322.00426,-1.1773415,48,-5.8203976e-05,0.000118080265
5419640400150335915900060103,354.75952,0.54904629,1,0.5806671,0.00018197902
7107601700150275915900060103,321.69608,-0.7022695,4,1.0588543,0.00081706163
7106663400150275915900060103,322.08527,-1.2222037,3,-0.00050581316,2.185227e-05
5419662700150335915900060103,354.09897,0.82999718,1,0.2133663,0.000104451974
7107623300150275915900060103,321.72008,-0.3705149,2,1.7472497,0.0025811712
7106661000150275915900060103,322.20923,-1.2174975,3,-0.00013140366,1.7164857e-05
7005016400150005916300060103,35.103846,-6.2921282,2,0.1398114,3.25731e-05
7004987300150005916300060103,35.407754,-6.4484517,3,-0.00030987212,1.4667668e-05
7005615800150005916300060103,36.289988,-6.2221293,1,0.0,0.0
7005016600150005916300060103,35.01667,-6.2686349,4,2.4108465,0.0006960887
7005734700150005916300060103,35.24326,-6.0288194,3,0.00057703565,9.5003115e-06
7005706800150005916300060103,36.292114,-6.0544704,12,0.20935516,2.409755e-05
7005376600150005916300060103,34.90911,-6.0668356,2,0.56591904,9.9371195e-05
7005733200150005916300060103,35.337295,-6.1206512,18,0.00053929124,1.4438114e-05
7005708500150005916300060103,36.458517,-6.0291636,1,0.0,0.0
7005019500150005916300060103,34.972713,-6.1898776,2,1.9101275,0.0011007832
7005730900150005916300060103,35.61671,-6.0234278,6,-0.00070098584,1.0027437e-05
7005664600150005916300060103,36.755257,-5.8750555,12,0.2094088,1.4278556e-05
7005375900150005916300060103,34.991105,-6.0930068,2,1.29414,0.0005706064
7005740000150005916300060103,35.417946,-5.8505189,3,0.0005790936,1.4093131e-05
7005390400150005916300060103,34.805467,-5.7225842,15,0.053955477,1.0527553e-05
7005377400150005916300060103,35.056275,-6.0171515,4,1.1343622,0.0009238623
7005732400150005916300060103,35.652879,-5.898463,3,0.000123927,1.638912e-05
7005419800150005916300060103,34.552611,-5.5218703,1,0.0,0.0
7005020900150005916300060103,35.198357,-6.2015798,2,0.8864397,4.854512e-05
7005712000150005916300060103,36.391822,-5.9646943,16,-0.00014025132,9.511651e-06
7006196300150005916300060103,34.912856,-5.1927162,7,0.15057965,1.1585619e-05
7005011400150005916300060103,35.410434,-6.2627868,4,2.1914933,0.004009364
7005415700150005916300060103,34.383286,-5.6325971,3,0.00042360937,1.2254628e-05
7006207800150005916300060103,34.892559,-5.1498551,1,0.14019473,1.749659e-05
7005696300150005916300060103,35.689222,-6.2771255,2,2.590046,-1.0
7005421300150005916300060103,34.397376,-5.498546,3,-0.0007279529,1.4877269e-05
